0.0102332	0.000341627	16980500	2.32389e+06
0.0102332	0.000394924	16980500	2.73531e+06
0.0102332	0.00028738	16981000	1.90148e+06
0.0102332	0.000231854	16980500	1.40326e+06
0.0102332	0.000371308	16980500	2.58224e+06
0.0102332	0.000341568	16980500	2.3828e+06
0.0102332	0.000425252	16980500	3.06559e+06
0.0102332	0.000542917	16980500	4.08172e+06
0.0102332	0.000369472	16981000	2.64758e+06
0.0102332	0.00033562	16980500	2.36855e+06
0.0102332	0.000370778	16980500	2.62488e+06
0.0102332	0.000286034	16980500	1.9402e+06
0.0102332	0.000345396	16980500	2.37477e+06
0.0102332	0.000344042	16980500	2.42171e+06
0.0102332	0.000372839	16980500	2.58791e+06
0.0102332	0.000403168	16980500	2.86011e+06
0.0102332	0.000421601	16980500	3.0419e+06
