0.0102332	0.0224122	16980500	1.44322e+07
0.0102332	0.0228177	16980500	1.46635e+07
0.0102332	0.0224779	16981000	1.4186e+07
0.0102332	0.0229521	16980500	1.48889e+07
0.0102332	0.0230348	16980500	1.4968e+07
0.0102332	0.0228217	16980500	1.46585e+07
0.0102332	0.0226242	16980500	1.45135e+07
0.0102332	0.0230474	16980500	1.51112e+07
0.0102332	0.022602	16981000	1.48604e+07
0.0102332	0.0228141	16980500	1.47609e+07
0.0102332	0.0229229	16980500	1.53627e+07
0.0102332	0.0228862	16980500	1.49344e+07
0.0102332	0.0228002	16980500	1.48043e+07
0.0102332	0.0229334	16980500	1.45755e+07
0.0102332	0.0232991	16980500	1.56072e+07
0.0102332	0.0227621	16980500	1.50805e+07
0.0102332	0.0226148	16980500	1.43842e+07
