0.0102332	0.000145991	16980500	953893
0.0102332	8.56276e-05	16980500	485832
0.0102332	3.15647e-05	16981000	1088
0.0102332	0.000173905	16980500	1.20342e+06
0.0102332	0.000115073	16980500	686514
0.0102332	0.000115368	16980500	712707
0.0102332	0.000232325	16980500	1.65588e+06
0.0102332	0.000145343	16980500	940326
0.0102332	0.000116248	16981000	740778
0.0102332	5.97156e-05	16980500	230422
0.0102332	0.00017897	16980500	1.20679e+06
0.0102332	0.000175613	16980500	1.22008e+06
0.0102332	8.98089e-05	16980500	499395
0.0102332	0.000113424	16980500	692912
0.0102332	0.000149642	16980500	966445
0.0102332	0.000259062	16980500	1.92184e+06
0.0102332	0.000108418	16980500	666759
