0	242422
1	601135
2	1660837
3	2291382
4	2669758
5	1617700
6	1141412
7	560750
8	215968
9	98479
10	8814
11	2036
12	345
13	57
14	13
15	3
0	241688
1	601414
2	1659752
3	2295129
4	2671975
5	1616255
6	1138456
7	560876
8	215741
9	98632
10	8778
11	2038
12	302
13	61
14	10
15	5
0	241023
1	602073
2	1659457
3	2292623
4	2670394
5	1619834
6	1140027
7	560741
8	214873
9	98715
10	8928
11	2039
12	310
13	56
14	15
15	2
16	1
0	241976
1	601132
2	1661843
3	2294080
4	2669518
5	1617057
6	1138737
7	560466
8	216138
9	98896
10	8790
11	2071
12	340
13	56
14	8
15	3
0	242003
1	602457
2	1660343
3	2294092
4	2670147
5	1616959
6	1138908
7	559760
8	215926
9	99094
10	8895
11	2143
12	294
13	70
14	14
15	5
16	1
