0	1876151
1	1715949
2	2763098
3	2029339
4	1780623
5	520986
6	267182
7	97400
8	47150
9	12385
10	681
11	153
12	12
13	1
14	1
0	1873949
1	1715020
2	2762676
3	2030454
4	1781944
5	523043
6	266309
7	97175
8	47225
9	12429
10	722
11	150
12	15
0	1874953
1	1714563
2	2763629
3	2029279
4	1781630
5	522664
6	266348
7	97285
8	47108
9	12737
10	733
11	165
12	15
13	1
14	1
0	1877880
1	1712032
2	2762944
3	2029469
4	1781561
5	522408
6	266616
7	97369
8	47183
9	12727
10	732
11	172
12	17
13	2
0	1875811
1	1714510
2	2764160
3	2026819
4	1783488
5	521828
6	266383
7	97178
8	47362
9	12646
10	739
11	173
12	13
13	1
0	1876248
1	1714001
2	2763391
3	2030723
4	1778662
5	523588
6	266841
7	97045
8	47157
9	12587
10	679
11	171
12	15
13	2
14	1
