0.0243389	0.0433652	11111111	481836
0.0243389	0.0434795	11111111	483105
0.0243389	0.0434646	11111111	482940
0.0243389	0.0434425	11111111	482694
0.0311538	0.11432	11111111	1.27022e+06
0.0311538	0.114508	11111111	1.27231e+06
0.0311538	0.114436	11111111	1.27151e+06
0.0311538	0.114439	11111112	1.27154e+06
0.0398768	0.245013	11111111	2.72236e+06
0.0398768	0.245059	11111111	2.72288e+06
0.0398768	0.24488	11111111	2.72089e+06
0.0398768	0.245053	11111111	2.72281e+06
0.0398768	0.244998	11111111	2.7222e+06
0.0398768	0.244969	11111111	2.72188e+06
0.0398768	0.244941	11111111	2.72157e+06
