0.0129924	0.00186088	15490000	1.22734e+07
0.0129924	0.00218321	15490000	1.46086e+07
0.0122397	0.00140053	15889000	9.14628e+06
0.0129924	0.00242427	15490000	1.6376e+07
0.0122397	0.00179735	15889500	1.25165e+07
0.0122397	0.00155177	15889000	1.03418e+07
0.0122397	0.00183146	15889500	1.26489e+07
0.0122397	0.00175335	15889000	1.19279e+07
0.0122397	0.00147366	15889000	9.80543e+06
0.0122397	0.0022547	15889500	1.58861e+07
0.0122397	0.00173862	15889000	1.19365e+07
0.0122397	0.00176669	15889000	1.21287e+07
