0.0129924	0.00170994	15490000	1.26074e+07
0.0129924	0.00204003	15490000	1.5051e+07
0.0122397	0.00126918	15889000	9.50245e+06
0.0129924	0.00227928	15490000	1.69315e+07
0.0122397	0.00167903	15889500	1.28358e+07
0.0122397	0.00143143	15889000	1.07642e+07
0.0122397	0.00171019	15889500	1.3009e+07
0.0122397	0.00162515	15889000	1.22983e+07
0.0122397	0.00133973	15889000	1.00673e+07
0.0122397	0.00212776	15889500	1.62535e+07
0.0122397	0.00161672	15889000	1.22634e+07
0.0122397	0.0016451	15889000	1.24936e+07
