0.00906694	9.99e-05	11111111	1110
0.00906694	0.00010377	11111111	1153
0.00906694	0.00010089	11111111	1121
0.0148553	0.00210348	11111111	23372
0.0148553	0.00212805	11111112	23645
0.0148553	0.00211842	11111111	23538
0.0148553	0.00212472	11111111	23608
0.0148553	0.00210888	11111111	23432
0.0148553	0.0021357	11111111	23730
0.0190148	0.00916902	11111111	101878
0.0190148	0.00913887	11111111	101543
0.0190148	0.00917451	11111111	101939
0.0190148	0.00911664	11111111	101296
0.0190148	0.00917847	11111111	101983
0.0190148	0.00916884	11111111	101876
0.0190148	0.00909594	11111111	101066
0.0243389	0.0358261	11111111	398068
0.0243389	0.0358384	11111111	398204
0.0243389	0.035736	11111111	397067
0.0243389	0.0358007	11111111	397785
0.0243389	0.0357364	11111111	397071
0.0243389	0.0357794	11111111	397549
0.0311538	0.116734	11111111	1.29704e+06
0.0311538	0.116827	11111112	1.29807e+06
0.0311538	0.1166	11111111	1.29556e+06
0.0311538	0.116759	11111111	1.29732e+06
0.0311538	0.116707	11111111	1.29674e+06
0.0311538	0.116844	11111111	1.29826e+06
0.0311538	0.116824	11111111	1.29804e+06
0.0398768	0.27875	11111111	3.09722e+06
0.0398768	0.278666	11111111	3.09628e+06
0.0398768	0.278635	11111112	3.09594e+06
