0	74054
1	696762
2	2620884
3	2749360
4	2809921
5	1215263
6	510739
7	224211
8	111961
9	44954
10	23770
11	11487
12	6826
13	4223
14	2899
15	1569
16	1019
17	657
18	360
19	169
20	20
21	2
22	1
0	74722
1	696996
2	2622816
3	2750641
4	2804389
5	1217661
6	510265
7	224630
8	111947
9	44395
10	23631
11	11383
12	6860
13	4197
14	2803
15	1502
16	1057
17	663
18	380
19	139
20	29
21	4
22	1
0	74290
1	696828
2	2623823
3	2748005
4	2807123
5	1218371
6	509840
7	223497
8	111775
9	44696
10	23913
11	11355
12	6798
13	4138
14	2898
15	1551
16	1008
17	653
18	387
19	142
20	18
21	2
