2	6716
3	10703
4	413742
5	3193922
6	2325753
7	2195756
8	1174696
9	818768
10	421679
11	242147
12	131245
13	71821
14	39543
15	23885
16	11940
17	15130
18	5285
19	5076
20	1623
21	1047
22	340
23	166
24	67
25	42
26	14
27	1
28	4
2	6762
3	10595
4	414516
5	3193654
6	2325428
7	2193815
8	1175121
9	819103
10	422646
11	241956
12	130937
13	72080
14	39238
15	24250
16	12120
17	15218
18	5308
19	5159
20	1616
21	993
22	309
23	171
24	64
25	30
26	17
27	5
28	1
2	6741
3	10472
4	413991
5	3192720
6	2325545
7	2195477
8	1174878
9	818458
10	422962
11	243034
12	130821
13	71590
14	39360
15	23981
16	12024
17	15234
18	5304
19	5233
20	1652
21	1012
22	334
23	170
24	75
25	28
26	11
27	3
28	1
2	6706
3	10644
4	414062
5	3190263
6	2324901
7	2194928
8	1177188
9	818892
10	422549
11	243710
12	130903
13	72212
14	39487
15	23717
16	11953
17	15222
18	5219
19	5254
20	1643
21	1041
22	335
23	177
24	69
25	24
26	10
27	1
29	1
2	6601
3	10574
4	414779
5	3192350
6	2324329
7	2193731
8	1177385
9	818512
10	422431
11	242934
12	131056
13	72311
14	39293
15	24000
16	12070
17	14916
18	5371
19	5241
20	1561
21	1011
22	352
23	183
24	73
25	33
26	10
27	2
28	2
2	6818
3	10397
4	414812
5	3196171
6	2324446
7	2193065
8	1174231
9	818886
10	422454
11	243197
12	130551
13	71658
14	39348
15	24149
16	11962
17	15218
18	5267
19	5211
20	1622
21	1008
22	360
23	175
24	62
25	29
26	11
27	2
28	1
