0	676
1	2969
2	8338
3	7539
4	7441
5	2601
6	1189
7	472
8	294
9	111
10	67
11	35
12	21
13	18
14	5
16	2
0	681
1	2955
2	8367
3	7560
4	7340
5	2627
6	1251
7	474
8	286
9	91
10	73
11	24
12	21
13	17
14	7
15	2
16	2
17	1
0	625
1	3032
2	8316
3	7454
4	7497
5	2608
6	1198
7	509
8	290
9	93
10	70
11	41
12	18
13	11
14	11
15	5
0	629
1	3105
2	8116
3	7530
4	7554
5	2642
6	1222
7	466
8	276
9	97
10	69
11	33
12	21
13	13
14	4
15	2
0	638
1	3079
2	8222
3	7558
4	7406
5	2634
6	1234
7	501
8	285
9	92
10	52
11	38
12	15
13	11
14	12
15	1
0	665
1	3024
2	8225
3	7492
4	7456
5	2589
6	1269
7	484
8	303
9	116
10	76
11	30
12	23
13	13
14	7
15	3
16	2
17	1
0	618
1	3014
2	8172
3	7501
4	7562
5	2584
6	1250
7	513
8	317
9	106
10	58
11	30
12	33
13	11
14	4
15	4
16	1
17	1
0	647
1	2972
2	8091
3	7622
4	7596
5	2613
6	1261
7	450
8	285
9	93
10	63
11	30
12	30
13	13
14	8
15	2
16	1
17	1
0	591
1	3009
2	8228
3	7532
4	7548
5	2640
6	1197
7	477
8	313
9	102
10	72
11	27
12	21
13	10
14	6
15	5
