0	1732
2	297442
3	130860
4	2777751
5	2992230
6	2061267
7	914691
8	862400
9	391095
10	252305
11	241319
12	68893
13	93812
14	12638
15	10649
16	1657
17	316
18	46
19	4
20	3
21	1
0	1679
2	297091
3	130976
4	2778407
5	2995032
6	2059770
7	914274
8	862627
9	391389
10	251011
11	240496
12	68807
13	93996
14	12735
15	10782
16	1641
17	329
18	61
19	5
20	2
22	1
0	1750
2	297511
3	130619
4	2778722
5	2993824
6	2059987
7	913726
8	862214
9	391208
10	252660
11	240894
12	68707
13	93922
14	12586
15	10763
16	1642
17	307
18	55
19	13
20	1
0	1697
2	296640
3	131186
4	2780507
5	2995916
6	2057711
7	913159
8	861331
9	391274
10	252434
11	240799
12	69268
13	93726
14	12593
15	10910
16	1590
17	325
18	31
19	12
20	2
