0	1563199
1	1640869
2	2752513
3	2048526
4	2014604
5	542819
6	340874
7	122238
8	66608
9	17722
10	928
11	199
12	12
0	1564656
1	1640606
2	2753096
3	2047896
4	2015708
5	542316
6	339381
7	122715
8	65907
9	17733
10	881
11	196
12	18
13	2
0	1563185
1	1641106
2	2749388
3	2049060
4	2017034
5	542814
6	340836
7	122706
8	66134
9	17643
10	971
11	213
12	20
13	1
0	1563996
1	1637864
2	2752231
3	2050337
4	2016350
5	542927
6	340111
7	122394
8	66130
9	17639
10	912
11	205
12	15
0	1564823
1	1640012
2	2751415
3	2048443
4	2017814
5	542106
6	339831
7	121946
8	65843
9	17660
10	961
11	238
12	13
13	4
14	2
0	1564069
1	1640350
2	2749260
3	2051985
4	2015510
5	542450
6	340873
7	121771
8	66147
9	17554
10	909
11	222
12	11
13	1
0	1561113
1	1641493
2	2752496
3	2048394
4	2017424
5	543332
6	340339
7	121739
8	66036
9	17646
10	870
11	215
12	11
13	3
0	1563024
1	1640021
2	2751349
3	2051226
4	2016276
5	541972
6	340476
7	121759
8	66125
9	17798
10	892
11	180
12	9
13	3
15	1
