0	19
1	1682
2	43279
3	282684
4	924048
5	1519740
6	1730115
7	1589916
8	1348096
9	1051896
10	864426
11	640169
12	453408
13	343966
14	159468
15	86458
16	36867
17	19468
18	8512
19	3982
20	1653
21	738
22	280
23	120
24	72
25	29
26	12
27	5
29	2
31	1
0	15
1	1743
2	43480
3	281577
4	926834
5	1520144
6	1729604
7	1588447
8	1346518
9	1053319
10	865711
11	639723
12	454223
13	342680
14	158967
15	86649
16	36978
17	19420
18	8446
19	3826
20	1658
21	688
22	257
23	107
24	55
25	28
26	8
27	4
28	2
0	16
1	1694
2	43198
3	282463
4	924194
5	1520690
6	1731602
7	1586816
8	1346326
9	1053101
10	865008
11	640195
12	453602
13	344517
14	159046
15	86817
16	37040
17	19311
18	8511
19	4072
20	1685
21	722
22	266
23	115
24	58
25	27
26	11
27	3
28	5
0	14
1	1716
2	42883
3	281909
4	923760
5	1522300
6	1731563
7	1587924
8	1347581
9	1054379
10	864815
11	637542
12	453658
13	344173
14	159238
15	86285
16	37049
17	19167
18	8446
19	3900
20	1615
21	677
22	298
23	138
24	54
25	19
26	5
28	2
29	1
