0.00906694	0.00019296	11111111	2144
0.00906694	0.00019872	11111111	2208
0.00906694	0.00019764	11111111	2196
0.00906694	0.00019107	11111111	2123
0.00906694	0.00019665	11111112	2185
0.00906694	0.00019746	11111111	2194
0.0116057	0.00075123	11111111	8347
0.0116057	0.00073917	11111111	8213
0.0116057	0.00075825	11111111	8425
0.0116057	0.0007479	11111111	8310
0.0116057	0.00075843	11111112	8427
0.0116057	0.00075636	11111111	8404
0.0148553	0.00302463	11111111	33607
0.0148553	0.00302571	11111112	33619
0.0148553	0.00304623	11111111	33847
0.0148553	0.00301491	11111111	33499
0.0190148	0.012254	11111111	136156
0.0190148	0.012206	11111111	135622
0.0243389	0.0467249	11111111	519165
0.0243389	0.0467577	11111111	519530
0.0243389	0.0468143	11111111	520159
0.0243389	0.0468143	11111112	520159
0.0243389	0.0467754	11111111	519727
0.0243389	0.0467655	11111111	519617
